;duration;gross;budget;imdb_score;movie_facebook_likes;color;content_rating;country;language
2532;122.0;220914.0;16800000;6.5;0;Color;R;USA;English
2533;110.0;39825798.0;16000000;7.6;15000;Color;PG-13;USA;English
2534;126.0;43848100.0;15000000;7.4;0;Color;R;USA;English
2535;136.0;42700000.0;16500000;7.7;0;Color;PG;USA;English
2536;120.0;18663911.0;16500000;7.1;0;Color;PG;UK;English
2537;108.0;11702090.0;16500000;6.3;0;Color;PG-13;USA;English
2538;126.0;13005485.0;15000000;7.6;0;Color;R;USA;English
2539;128.0;95860116.0;16400000;8.0;23000;Color;PG;USA;English
2540;113.0;127175354.0;16000000;7.3;0;Color;PG-13;USA;English
2541;89.0;92823600.0;16000000;7.6;0;Color;R;USA;English
2542;129.0;54000000.0;16000000;7.8;0;Color;R;USA;English
2543;94.0;68525609.0;15600000;6.5;0;Color;R;USA;English
2544;106.0;52885587.0;16000000;6.4;0;Color;R;USA;English
2545;100.0;44667095.0;15000000;8.0;30000;BlackandWhite;PG-13;France;English
2546;89.0;42638165.0;16000000;4.8;0;Color;PG-13;USA;English
2547;94.0;45507053.0;16000000;7.8;71000;Color;PG-13;USA;English
2548;83.0;39511038.0;16000000;5.9;0;Color;R;USA;English
2549;111.0;6462576.0;18500000;5.4;0;Color;PG-13;USA;English
2550;80.0;40363530.0;16000000;3.3;1000;Color;PG;USA;English
2551;112.0;37623143.0;13500000;8.2;27000;Color;R;Spain;Spanish
2553;94.0;33357476.0;35000000;5.4;393;Color;PG;USA;English
2554;130.0;28734552.0;16000000;6.4;1000;BlackandWhite;R;USA;English
2555;91.0;37300107.0;16000000;4.8;0;Color;PG-13;USA;English
2556;91.0;27087695.0;17700000;5.9;0;Color;PG-13;USA;English
2557;110.0;30102717.0;15000000;5.5;0;Color;R;USA;English
2558;121.0;23618786.0;8000000;7.9;17000;Color;R;UK;English
2559;114.0;26896744.0;16500000;4.9;0;Color;PG-13;USA;English
2560;96.0;23213577.0;15500000;7.2;14000;Color;PG-13;Spain;English
2563;94.0;20627372.0;16000000;5.3;487;Color;PG-13;USA;English
2564;109.0;16346122.0;16000000;7.2;0;Color;PG-13;USA;English
2565;107.0;16204793.0;16000000;5.1;6000;Color;R;USA;English
2566;96.0;15427192.0;16000000;5.6;492;Color;PG-13;USA;English
2567;88.0;14792779.0;16000000;7.6;0;Color;PG;USA;English
2568;110.0;13998282.0;16000000;3.1;31000;Color;PG-13;USA;English
2569;113.0;19057024.0;16000000;7.2;24000;Color;PG-13;USA;English
2570;101.0;14108518.0;16000000;5.7;371;Color;PG-13;USA;English
2571;105.0;13854000.0;20000000;5.2;818;Color;PG-13;USA;English
2572;125.0;77324422.0;26000000;7.7;0;Color;PG-13;USA;English
2573;100.0;15500000.0;16000000;7.0;0;Color;R;Germany;English
2576;112.0;4734235.0;15000000;6.0;573;Color;R;USA;English
2577;112.0;4839383.0;16000000;6.6;762;Color;PG-13;USA;English
2578;95.0;4193025.0;15000000;6.8;0;Color;R;USA;English
2579;110.0;5900000.0;16000000;7.2;0;Color;R;UK;English
2580;118.0;2849142.0;16000000;7.2;0;Color;R;USA;English
2581;97.0;1686429.0;16000000;2.8;0;Color;PG-13;USA;English
2582;120.0;1984743.0;16000000;6.6;0;Color;R;USA;English
2583;135.0;1666262.0;16000000;6.7;356;Color;PG-13;UK;English
2584;101.0;2319187.0;20000000;7.0;23000;Color;R;UK;English
2585;92.0;13922211.0;16000000;4.4;0;Color;R;USA;English
2587;92.0;23091.0;15000000;6.2;921;Color;R;UK;English
2588;161.0;336467.0;13000000;7.3;23000;Color;NotRated;France;English
2589;92.0;2964.0;16000000;5.1;0;Color;PG-13;USA;English
2592;122.0;2428883.0;16000000;6.6;0;Color;R;USA;English
2593;91.0;13571817.0;15600000;4.5;939;Color;PG-13;USA;English
2597;93.0;1181197.0;15500000;5.9;191;Color;R;USA;English
2598;94.0;81525.0;15300000;6.6;0;Color;R;France;French
2599;95.0;7774730.0;15500000;6.5;0;Color;R;Canada;English
2600;105.0;234760500.0;14000000;7.3;0;Color;R;USA;English
2601;103.0;285761243.0;18000000;7.5;20000;Color;PG;USA;English
2602;102.0;167780960.0;11000000;5.9;3000;Color;PG;USA;English
2603;116.0;177200000.0;22000000;7.4;0;Color;PG;USA;English
2604;110.0;176781728.0;15000000;6.9;19000;Color;PG;USA;English
2605;120.0;128067808.0;15000000;7.9;0;Color;PG-13;Taiwan;Mandarin
2606;122.0;130058047.0;15000000;8.4;22000;Color;R;USA;English
2607;118.0;138795342.0;15000000;8.0;64000;Color;R;UK;English
2608;107.0;111936400.0;15000000;6.0;0;Color;PG;USA;English
2610;102.0;317040.0;15500000;6.8;1000;Color;PG-13;USA;English
2611;154.0;94175854.0;15000000;7.8;6000;Color;PG-13;USA;English
2614;114.0;91121452.0;14000000;8.1;165000;Color;PG-13;UK;English
2615;109.0;69800000.0;10000000;6.1;855;Color;R;USA;English
2617;94.0;64001297.0;15000000;6.2;0;Color;PG;USA;English
2618;100.0;71588220.0;20000000;6.2;57000;Color;PG-13;Canada;English
2619;101.0;47000000.0;300000;7.9;12000;Color;R;USA;English
2620;98.0;61400000.0;15000000;7.4;0;Color;R;USA;English
2621;102.0;101978840.0;15000000;6.6;26000;Color;R;USA;English
2622;94.0;56437947.0;9800000;7.3;0;Color;PG-13;UK;English
2623;92.0;73326666.0;15000000;7.5;15000;Color;PG;USA;English
2624;113.0;55184721.0;15000000;5.6;1000;Color;PG-13;USA;English
2625;115.0;50003300.0;15000000;7.3;0;Color;PG;USA;English
2626;95.0;54322273.0;17000000;6.4;29000;Color;PG-13;UK;English
2627;87.0;47860214.0;15000000;5.0;0;Color;PG-13;USA;English
2628;88.0;47811275.0;15000000;5.4;896;Color;PG;USA;English
2630;97.0;43022524.0;15000000;7.1;12000;Color;R;USA;English
2631;94.0;42672630.0;17000000;5.3;0;Color;PG;USA;English
2632;112.0;42919096.0;15000000;6.5;12000;Color;PG-13;USA;English
2633;98.0;42592530.0;15000000;6.2;27000;Color;PG-13;USA;English
2634;104.0;40064955.0;15000000;6.4;0;Color;R;USA;English
2636;120.0;44886089.0;10000000;6.9;2000;Color;R;USA;English
2637;99.0;37882551.0;16000000;5.7;0;Color;R;USA;English
2638;109.0;40983001.0;7000000;7.7;38000;Color;R;USA;English
2639;105.0;20991497.0;37000000;5.4;11000;Color;PG-13;USA;English
2640;106.0;35007180.0;15000000;5.6;0;Color;PG-13;USA;English
2641;123.0;35887263.0;15000000;7.7;90000;Color;PG-13;UK;English
2642;86.0;34308901.0;16000000;5.1;0;Color;PG-13;USA;English
2643;120.0;33771174.0;15000000;6.8;0;Color;PG-13;USA;English
2644;227.0;6000000.0;15000000;8.4;11000;Color;PG;UK;English
2645;119.0;33386128.0;15000000;4.9;3000;Color;R;USA;English
2646;115.0;37877959.0;15000000;7.1;38000;Color;R;USA;English
2647;114.0;32721635.0;15000000;6.6;0;Color;R;USA;English
2648;90.0;31585300.0;15000000;6.1;0;Color;PG-13;USA;English
2649;94.0;30259652.0;15000000;4.1;0;Color;R;USA;English
2650;106.0;163192114.0;125000000;5.8;15000;Color;PG-13;USA;English
2651;98.0;30857814.0;16000000;8.1;33000;Color;PG;USA;English
2652;126.0;30226144.0;15000000;7.6;0;Color;PG-13;USA;English
2653;100.0;35054909.0;15000000;7.8;81000;Color;R;USA;English
2654;89.0;29302097.0;15000000;4.6;810;Color;PG;Germany;English
2655;111.0;29106737.0;15000000;6.0;849;Color;R;USA;English
2656;100.0;28637507.0;15000000;7.0;0;Color;R;UK;English
2657;115.0;30127963.0;15000000;6.7;0;Color;PG;USA;English
2658;106.0;32645546.0;14000000;6.4;1000;Color;PG;USA;English
2659;124.0;27441122.0;15000000;7.2;0;Color;PG-13;USA;English
2660;107.0;28014536.0;15000000;7.4;0;Color;R;USA;English
2661;99.0;33860010.0;15000000;4.8;0;Color;PG-13;USA;English
2662;90.0;26421314.0;15000000;4.0;949;Color;R;USA;English
2663;101.0;24881000.0;15000000;6.2;6000;Color;R;USA;English
2664;119.0;23089926.0;15000000;7.7;0;Color;R;UK;English
2665;103.0;26161406.0;15000000;6.7;0;Color;G;USA;English
2666;134.0;22954968.0;11500000;7.9;0;Color;PG;UK;English
2667;155.0;26384919.0;15000000;7.9;0;Color;R;USA;English
2668;94.0;22189039.0;15000000;5.5;466;Color;R;USA;English
2669;95.0;20998709.0;15000000;6.2;1000;Color;PG;USA;English
2670;89.0;20801344.0;15000000;5.1;0;Color;R;USA;English
2671;97.0;21468807.0;14000000;4.1;243;Color;R;USA;English
2672;90.0;19158074.0;15000000;6.7;0;Color;PG;USA;English
2673;92.0;18843314.0;20000000;4.7;0;Color;PG-13;USA;English
2674;100.0;20566327.0;15000000;6.4;0;Color;R;USA;English
2675;117.0;20218921.0;15000000;6.3;0;Color;PG-13;Officialsite;English
2676;84.0;17411331.0;15000000;5.5;673;Color;R;Australia;English
2677;140.0;21383298.0;15000000;7.3;47000;Color;R;USA;English
2678;108.0;24984868.0;15000000;6.3;0;Color;R;USA;English
2679;109.0;16459004.0;15000000;4.9;327;Color;R;Canada;English
2680;131.0;15700000.0;15000000;7.6;16000;Color;R;USA;English
2681;114.0;15100000.0;15000000;6.0;0;Color;R;USA;English
2682;97.0;14938570.0;15000000;6.2;20000;Color;R;USA;English
2683;122.0;17237244.0;15000000;6.8;13000;Color;R;UK;English
2684;87.0;14249005.0;15000000;4.5;0;Color;R;USA;English
2685;85.0;12701880.0;15000000;5.7;175;Color;G;USA;English
2687;101.0;12801190.0;15000000;4.6;356;Color;R;USA;English
2688;121.0;12549485.0;15000000;6.2;489;Color;R;USA;English
2689;107.0;13766014.0;15000000;7.0;49000;Color;PG-13;USA;English
2690;111.0;13034417.0;15000000;6.9;10000;Color;PG-13;USA;English
2692;97.0;12212417.0;15000000;6.7;622;Color;R;USA;English
2693;97.0;11614236.0;15000000;5.6;251;Color;PG-13;USA;English
2694;125.0;13337299.0;20000000;6.6;1000;BlackandWhite;PG-13;USA;English
2695;124.0;10763469.0;15000000;6.4;877;Color;PG;USA;English
2696;76.0;11144518.0;15000000;2.8;436;Color;G;Canada;English
2697;107.0;15608545.0;15000000;5.4;29000;Color;R;USA;English
2698;91.0;10443316.0;15000000;5.0;247;Color;PG-13;USA;English
2699;96.0;10494147.0;15000000;5.1;648;Color;PG-13;USA;English
2700;142.0;9929000.0;15000000;8.0;16000;Color;R;UK;English
2701;103.0;10411980.0;15000000;5.9;1000;Color;PG;USA;English
2703;117.0;17439163.0;15000000;8.2;35000;Color;R;USA;English
2704;116.0;9396487.0;15000000;7.0;0;BlackandWhite;R;USA;English
2705;118.0;9059588.0;15000000;6.6;455;Color;R;USA;English
2706;108.0;9172810.0;16000000;6.7;923;Color;R;USA;English
2707;94.0;8735529.0;15000000;5.5;816;Color;PG-13;USA;English
2708;97.0;8586376.0;20000000;4.9;1000;Color;R;USA;English
2709;97.0;8378141.0;15000000;6.9;0;Color;PG;UK;English
2711;91.0;8080116.0;15000000;5.6;647;Color;PG;USA;English
2712;107.0;7757130.0;15000000;8.0;32000;Color;R;UK;English
2713;95.0;9123834.0;15000000;5.3;0;Color;PG-13;USA;English
2714;102.0;6409206.0;15000000;6.2;0;Color;PG-13;USA;English
2715;88.0;6373693.0;15000000;5.3;0;Color;PG-13;USA;English
2716;106.0;7556708.0;15000000;6.6;10000;Color;R;USA;English
2717;92.0;5306447.0;15000000;7.2;10000;Color;PG-13;USA;English
2718;105.0;5217498.0;15000000;4.6;157;BlackandWhite;PG-13;USA;English
2719;107.0;5023275.0;15000000;7.5;0;Color;R;France;English
2720;120.0;4956401.0;15000000;6.5;0;Color;PG-13;France;English
2721;103.0;4235837.0;15000000;7.6;0;Color;R;USA;English
2722;92.0;4002955.0;20000000;6.2;0;Color;R;USA;English
2723;147.0;7219578.0;15000000;8.0;16000;Color;R;France;English
2725;98.0;3247816.0;22000000;6.3;0;Color;R;USA;English
2726;103.0;2412045.0;15000000;7.2;33000;Color;R;UK;English
2728;111.0;2203641.0;15000000;6.7;0;Color;R;Spain;English
2729;98.0;1953732.0;15000000;5.3;843;Color;R;USA;English
2730;111.0;1954202.0;15000000;6.3;391;Color;PG-13;USA;English
2731;111.0;1294640.0;15000000;6.5;0;Color;R;USA;English
2734;145.0;26435.0;6000000;8.3;12000;BlackandWhite;NotRated;Germany;German
2735;84.0;1197786.0;12000000;7.2;0;Color;R;France;French
2736;115.0;529766.0;7000000;6.8;0;Color;R;USA;English
2737;105.0;613556.0;15000000;6.4;0;Color;NotRated;Taiwan;Mandarin
2738;98.0;353743.0;15000000;6.9;664;Color;R;UK;English
2740;110.0;102055.0;300000000;6.2;0;Color;R;Thailand;Thai
2743;103.0;73548.0;15000000;6.1;0;Color;R;USA;English
2745;90.0;28870.0;15000000;5.1;0;Color;R;USA;English
2746;105.0;22723.0;25000000;4.5;193;Color;PG-13;Germany;English
2747;93.0;20380.0;15000000;5.9;445;Color;R;USA;English
2755;101.0;70906973.0;14600000;8.1;38000;Color;PG;USA;English
2756;115.0;66009973.0;14800000;5.7;41000;Color;R;USA;English
2757;120.0;46338728.0;14500000;6.8;10000;Color;PG-13;USA;English
2758;111.0;7691700.0;10000000;7.5;0;Color;PG-13;France;French
2760;131.0;101157447.0;14400000;8.3;10000;Color;R;USA;English
2761;139.0;74205.0;14200000;7.4;1000;Color;NotRated;Denmark;English
2762;120.0;141319195.0;15000000;8.0;13000;Color;R;UK;English
2763;119.0;156645693.0;14000000;6.9;3000;Color;R;USA;English
2764;125.0;178406268.0;14000000;6.9;11000;Color;R;USA;English
2766;108.0;109306210.0;15800000;5.5;489;Color;PG;Australia;English
2768;145.0;70001698.0;14000000;7.2;4000;Color;R;USA;English
2769;98.0;68856263.0;15000000;6.9;0;BlackandWhite;PG;USA;English
2770;101.0;51527787.0;15000000;5.5;0;Color;R;USA;English
2771;92.0;49122319.0;14000000;5.9;17000;Color;PG-13;USA;English
2773;109.0;61356221.0;14000000;5.2;0;Color;PG-13;USA;English
2774;123.0;46800000.0;14000000;7.1;0;Color;PG;UK;English
2776;99.0;38048637.0;14000000;5.5;0;Color;R;USA;English
2777;119.0;34700000.0;14000000;7.7;0;Color;R;USA;English
2779;107.0;34793160.0;14000000;6.7;0;Color;PG;USA;English
2780;81.0;30628981.0;14000000;5.0;2000;Color;PG-13;USA;English
2781;105.0;29959436.0;13000000;6.4;18000;Color;PG-13;UK;English
2782;82.0;25571351.0;14000000;6.6;184;Color;G;USA;English
2783;109.0;27515786.0;14000000;5.9;0;Color;R;USA;English
2784;95.0;25482931.0;14000000;5.7;530;Color;R;USA;English
2785;100.0;19900000.0;20000000;4.5;1000;Color;R;USA;English
2787;91.0;16298046.0;14000000;5.0;0;Color;PG-13;UK;English
2788;90.0;15549702.0;14000000;4.6;411;Color;PG-13;USA;English
2789;108.0;15483540.0;14000000;6.5;4000;Color;R;USA;English
2790;103.0;20246959.0;14000000;4.9;1000;Color;PG-13;USA;English
2791;96.0;15062898.0;14000000;6.0;645;Color;R;USA;English
2792;117.0;14348123.0;12000000;6.9;970;Color;PG;Italy;English
2793;93.0;15171475.0;8500000;5.7;0;Color;R;USA;English
2795;115.0;13640000.0;14000000;6.9;905;Color;PG-13;USA;English
2797;85.0;12610731.0;11000000;4.4;0;Color;R;USA;English
2798;88.0;47811275.0;15000000;5.4;896;Color;PG;USA;English
2799;112.0;11204499.0;14000000;7.0;0;Color;R;USA;English
2800;86.0;10397365.0;14000000;5.4;613;Color;PG-13;USA;English
2801;86.0;9402410.0;14000000;5.4;0;Color;PG-13;USA;English
2803;137.0;5459824.0;26000000;7.6;5000;Color;R;USA;English
2804;90.0;5108820.0;24000000;5.9;853;Color;R;USA;English
2805;107.0;4741987.0;14000000;6.6;860;Color;R;USA;English
2806;98.0;4291965.0;14000000;6.7;447;Color;PG-13;France;English
2807;84.0;3100650.0;14000000;3.9;231;Color;PG-13;USA;English
2808;139.0;2474000.0;14000000;5.7;127;Color;PG-13;France;English
2810;127.0;1000000.0;14000000;6.5;76;Color;PG;Iran;English
2811;150.0;3958500.0;8200000;6.8;0;Color;R;UK;English
2813;132.0;274299.0;103000000;7.3;0;Color;Unrated;France;English
2815;115.0;183088.0;15000000;7.0;702;Color;R;USA;English
2816;186.0;46495.0;14000000;6.5;0;Color;R;USA;English
2818;90.0;1752214.0;14000000;7.7;14000;Color;PG;USA;English
2819;134.0;83025853.0;14000000;7.7;13000;Color;R;USA;English
2820;101.0;190871240.0;125000000;5.9;62000;Color;PG-13;USA;English
2821;97.0;56631572.0;12000000;6.8;0;Color;PG-13;USA;English
2822;107.0;15854988.0;13500000;7.4;0;Color;PG-13;USA;English
2823;99.0;12282677.0;14000000;5.1;0;Color;R;USA;English
2825;124.0;7060876.0;13500000;7.4;0;Color;R;UK;English
2826;110.0;14989761.0;15000000;7.2;52000;Color;R;UK;English
2829;178.0;5501940.0;13500000;8.3;14000;Color;R;Germany;German
2830;125.0;2086345.0;10000000;8.1;0;Color;PG-13;Spain;Spanish
2832;121.0;123922370.0;13000000;7.3;0;Color;R;USA;English
2833;100.0;163591.0;13400000;3.6;502;Color;PG-13;SouthKorea;English
2834;115.0;73000942.0;13000000;1.6;62000;Color;G;USA;English
2835;108.0;106952327.0;13000000;8.0;106000;Color;R;USA;English
2836;117.0;58607007.0;100000000;6.2;60000;Color;PG-13;USA;English
2837;220.0;57300000.0;13000000;9.0;14000;Color;R;USA;English
2838;112.0;91038276.0;13000000;6.1;0;Color;PG-13;USA;English
2839;99.0;49369900.0;7000000;5.7;0;Color;R;USA;English
2840;109.0;61693523.0;13000000;6.8;16000;Color;PG;USA;English
2841;83.0;46729374.0;13000000;5.5;0;Color;PG-13;USA;English
2842;107.0;44726644.0;13000000;6.8;0;Color;R;USA;English
2843;102.0;44134898.0;13000000;7.3;33000;Color;PG-13;USA;English
2844;100.0;48637684.0;12500000;6.1;0;Color;R;USA;English
2845;97.0;38176108.0;16000000;7.2;10000;Color;PG-13;USA;English
2846;92.0;28972187.0;13000000;5.9;1000;Color;PG-13;USA;English
2847;84.0;27979400.0;8200000;6.1;0;Color;PG-13;USA;English
2848;86.0;54257433.0;17000000;6.8;0;Color;PG-13;USA;English
2849;120.0;23947.0;13000000;7.7;15000;Color;R;USA;English
2850;89.0;60008303.0;13000000;4.9;0;Color;PG;USA;English
2851;117.0;49121934.0;13000000;6.1;0;Color;PG-13;USA;English
2852;97.0;27141959.0;18000000;2.5;0;Color;PG;USA;English
2853;91.0;27052167.0;13000000;6.1;934;Color;R;USA;English
2854;100.0;26539321.0;13000000;5.9;833;Color;PG;USA;English
2855;72.0;28501605.0;13000000;5.7;0;Color;R;USA;English
2856;84.0;52543632.0;13200000;5.6;0;Color;PG-13;USA;English
2857;126.0;25592632.0;18000000;7.2;20000;Color;R;USA;English
2858;108.0;25440971.0;15000000;7.7;109000;BlackandWhite;R;UK;English
2859;112.0;22858926.0;13000000;7.8;0;Color;R;USA;English
2860;90.0;22235901.0;6000000;6.1;593;Color;R;USA;English
2861;91.0;38916903.0;13000000;5.8;0;Color;PG;USA;English
2862;135.0;16929123.0;14000000;6.5;0;Color;PG-13;USA;English
2863;141.0;13753931.0;19000000;7.9;5000;Color;R;USA;Japanese
2864;104.0;10996440.0;13000000;6.3;862;Color;PG;USA;English
2866;118.0;14677654.0;13000000;8.3;72000;Color;R;Ireland;English
2867;82.0;9975684.0;13000000;6.4;679;Color;PG-13;Canada;English
2868;95.0;7881335.0;13000000;6.7;3000;Color;R;USA;English
2869;94.0;6241697.0;13000000;6.1;0;Color;PG-13;France;English
2871;99.0;5871603.0;13000000;6.0;251;Color;R;USA;English
2872;121.0;16574731.0;13000000;5.8;0;Color;R;USA;English
2873;84.0;5002310.0;13000000;5.6;0;Color;PG-13;USA;English
2874;93.0;4919896.0;13000000;6.1;618;Color;R;UK;English
2875;93.0;25675765.0;13000000;5.9;11000;Color;R;USA;English
2876;120.0;4857376.0;13000000;7.3;0;Color;R;France;French
2877;112.0;3169424.0;13000000;6.8;689;Color;PG-13;USA;English
2878;107.0;18004225.0;13000000;5.7;5000;Color;PG-13;USA;English
2879;112.0;3058380.0;100000000;7.3;186;Color;R;France;French
2880;96.0;3074838.0;11000000;6.3;0;Color;R;USA;English
2881;91.0;2104000.0;13000000;5.9;69;Color;R;USA;English
2882;105.0;28501651.0;26000000;7.1;10000;Color;R;USA;English
2883;125.0;1172769.0;13000000;7.1;0;Color;R;Germany;English
2884;102.0;17738570.0;13000000;8.0;131000;Color;PG-13;USA;English
2885;87.0;1200000.0;3000000;5.1;107;Color;R;USA;English
2886;118.0;1150403.0;13000000;7.1;0;Color;R;USA;English
2887;115.0;403932.0;20000000;6.5;141;Color;R;UK;English
2888;91.0;1712111.0;8495000;4.5;0;Color;PG-13;USA;English
2889;88.0;1024175.0;13000000;6.6;18000;Color;R;UK;English
2890;127.0;301305.0;13000000;4.3;0;Color;R;USA;Bosnian
2891;94.0;51872378.0;13000000;6.7;23000;Color;R;USA;English
2893;90.0;28399192.0;13000000;5.4;332;Color;PG;Australia;English
2894;102.0;2035566.0;13000000;6.6;11000;Color;R;France;English
2896;117.0;21078145.0;12500000;7.3;0;Color;PG-13;USA;English
2897;109.0;14060950.0;12500000;6.9;0;Color;PG-13;USA;English
2898;121.0;12281500.0;13000000;8.0;15000;Color;R;USA;English
2900;100.0;10725228.0;12500000;7.8;0;Color;R;USA;English
2901;109.0;214966.0;13000000;6.1;0;Color;R;USA;English
2903;101.0;11956207.0;16000000;5.1;0;Color;R;USA;English
2905;106.0;5949693.0;12000000;7.4;19000;Color;PG-13;USA;English
2906;94.0;9030581.0;12500000;7.8;38000;Color;PG-13;UK;English
2907;140.0;4157491.0;12800000;8.0;0;Color;R;Denmark;English
2908;132.0;1508689.0;16000000;6.7;329;Color;R;USA;English
2909;99.0;1227324.0;12500000;6.6;344;Color;R;USA;English
2910;90.0;4360548.0;15000000;6.4;0;Color;R;USA;English
2911;105.0;26589953.0;10500000;6.7;44000;Color;R;USA;English
2912;108.0;1039869.0;15000000;6.2;0;Color;R;Canada;English
2913;69.0;48092846.0;12500000;7.3;5000;Color;G;USA;English
2914;148.0;1110186.0;12800000;8.1;0;Color;R;SouthKorea;Korean
2915;118.0;1089445.0;12500000;7.0;0;BlackandWhite;PG;Canada;English
2916;132.0;204565000.0;8000000;8.0;18000;Color;R;USA;English
2917;130.0;260000000.0;8000000;8.0;21000;Color;PG;USA;English
2918;95.0;101736215.0;11000000;7.0;0;Color;R;USA;English
2919;80.0;71442.0;9600000;7.9;0;Color;PG;France;French
2920;94.0;79817937.0;25000000;5.9;0;Color;PG-13;USA;English
2921;122.0;91547205.0;12000000;6.6;0;Color;PG-13;USA;English
2922;102.0;75074950.0;12000000;6.3;770;Color;PG-13;USA;English
2923;116.0;78900000.0;11000000;7.7;0;Color;PG;USA;English
2924;78.0;72217000.0;12000000;6.9;0;Color;PG-13;USA;English
2925;114.0;79568000.0;12000000;7.1;0;Color;PG;USA;English
2926;112.0;65500000.0;12000000;7.4;0;Color;R;USA;English
2927;110.0;70011073.0;12000000;6.5;15000;Color;R;USA;English
2928;104.0;65269010.0;12000000;6.5;0;Color;PG-13;USA;English
2929;81.0;63071133.0;12000000;6.8;0;Color;PG-13;USA;English
2930;154.0;39647595.0;12000000;7.5;0;Color;R;USA;English
2931;102.0;38087366.0;12000000;6.6;0;Color;R;USA;English
2932;89.0;64572496.0;12000000;7.1;32000;Color;PG-13;USA;English
2933;132.0;30400000.0;12000000;6.6;0;Color;PG;UK;English
2934;103.0;42365600.0;5000000;7.0;0;Color;PG;UK;English
2935;93.0;37188667.0;12000000;3.3;0;Color;PG-13;USA;English
2936;93.0;54724272.0;12000000;6.7;29000;Color;R;USA;English
2938;96.0;31597131.0;12000000;6.8;0;Color;R;USA;English
2939;89.0;31691811.0;12000000;6.0;0;Color;R;USA;English
2940;92.0;31397498.0;12000000;5.4;0;Color;PG-13;USA;English
2941;97.0;31179516.0;12000000;4.3;243;Color;PG-13;USA;English
